Dataset name,fragment,events,gridpack,card location
SMS-T2ttC_Par-mStop-1150_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/stop/SMS-T2ttC_mStop-1150_fragment.py,1000000,/cvmfs/cms-griddata.cern.ch/phys_generator/gridpacks_tarball/pp/13p6TeV/madgraph/SMS-StopStop/SMS-StopStop_mStop-1150_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms-griddata.cern.ch/phys_generator/gridpacks_tarball/pp/13p6TeV/madgraph/SMS-StopStop/SMS-StopStop_mStop-1150_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T2ttC_Par-mStop-1200_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/stop/SMS-T2ttC_mStop-1200_fragment.py,1000000,/cvmfs/cms-griddata.cern.ch/phys_generator/gridpacks_tarball/pp/13p6TeV/madgraph/SMS-StopStop/SMS-StopStop_mStop-1200_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms-griddata.cern.ch/phys_generator/gridpacks_tarball/pp/13p6TeV/madgraph/SMS-StopStop/SMS-StopStop_mStop-1200_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T2ttC_Par-mStop-300_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/stop/SMS-T2ttC_mStop-300_fragment.py,10000000,/cvmfs/cms-griddata.cern.ch/phys_generator/gridpacks_tarball/pp/13p6TeV/madgraphMLM/SMS-StopStop/SMS_StopStop_mStop_300_el8_amd64_gcc12_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms-griddata.cern.ch/phys_generator/gridpacks_tarball/pp/13p6TeV/madgraphMLM/SMS-StopStop/SMS_StopStop_mStop_300_el8_amd64_gcc12_CMSSW_12_4_8_tarball.tar.xz
SMS-T2ttC_Par-mStop-350_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/stop/SMS-T2ttC_mStop-350_fragment.py,10000000,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/gridpacks/SMS-StopStop_mStop-350_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/tree/main/gridpacks/SMS-StopStop_mStop-350
SMS-T2ttC_Par-mStop-400_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/stop/SMS-T2ttC_mStop-400_fragment.py,10000000,/cvmfs/cms-griddata.cern.ch/phys_generator/gridpacks_tarball/pp/13p6TeV/madgraphMLM/SMS-StopStop/SMS_StopStop_mStop_400_el8_amd64_gcc12_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms-griddata.cern.ch/phys_generator/gridpacks_tarball/pp/13p6TeV/madgraphMLM/SMS-StopStop/SMS_StopStop_mStop_400_el8_amd64_gcc12_CMSSW_12_4_8_tarball.tar.xz
SMS-T2ttC_Par-mStop-450_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/stop/SMS-T2ttC_mStop-450_fragment.py,5440000,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/gridpacks/SMS-StopStop_mStop-450_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/tree/main/gridpacks/SMS-StopStop_mStop-450
SMS-T2ttC_Par-mStop-500_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/stop/SMS-T2ttC_mStop-500_fragment.py,3000000,/cvmfs/cms-griddata.cern.ch/phys_generator/gridpacks_tarball/pp/13p6TeV/madgraphMLM/SMS-StopStop/SMS_StopStop_mStop_500_el8_amd64_gcc12_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms-griddata.cern.ch/phys_generator/gridpacks_tarball/pp/13p6TeV/madgraphMLM/SMS-StopStop/SMS_StopStop_mStop_500_el8_amd64_gcc12_CMSSW_12_4_8_tarball.tar.xz
SMS-T2ttC_Par-mStop-550_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/stop/SMS-T2ttC_mStop-550_fragment.py,1720000,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/gridpacks/SMS-StopStop_mStop-550_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/tree/main/gridpacks/SMS-StopStop_mStop-550
SMS-T2ttC_Par-mStop-600_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/stop/SMS-T2ttC_mStop-600_fragment.py,1030000,/cvmfs/cms-griddata.cern.ch/phys_generator/gridpacks_tarball/pp/13p6TeV/madgraph/SMS-StopStop/SMS-StopStop_mStop-600_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms-griddata.cern.ch/phys_generator/gridpacks_tarball/pp/13p6TeV/madgraph/SMS-StopStop/SMS-StopStop_mStop-600_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T2ttC_Par-mStop-650_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/stop/SMS-T2ttC_mStop-650_fragment.py,1000000,/cvmfs/cms-griddata.cern.ch/phys_generator/gridpacks_tarball/pp/13p6TeV/madgraph/SMS-StopStop/SMS-StopStop_mStop-650_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms-griddata.cern.ch/phys_generator/gridpacks_tarball/pp/13p6TeV/madgraph/SMS-StopStop/SMS-StopStop_mStop-650_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T2ttC_Par-mStop-700_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/stop/SMS-T2ttC_mStop-700_fragment.py,1000000,/cvmfs/cms-griddata.cern.ch/phys_generator/gridpacks_tarball/pp/13p6TeV/madgraph/SMS-StopStop/SMS-StopStop_mStop-700_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms-griddata.cern.ch/phys_generator/gridpacks_tarball/pp/13p6TeV/madgraph/SMS-StopStop/SMS-StopStop_mStop-700_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T2ttC_Par-mStop-750_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/stop/SMS-T2ttC_mStop-750_fragment.py,1000000,/cvmfs/cms-griddata.cern.ch/phys_generator/gridpacks_tarball/pp/13p6TeV/madgraph/SMS-StopStop/SMS-StopStop_mStop-750_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms-griddata.cern.ch/phys_generator/gridpacks_tarball/pp/13p6TeV/madgraph/SMS-StopStop/SMS-StopStop_mStop-750_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T2ttC_Par-mStop-800_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/stop/SMS-T2ttC_mStop-800_fragment.py,1000000,/cvmfs/cms-griddata.cern.ch/phys_generator/gridpacks_tarball/pp/13p6TeV/madgraph/SMS-StopStop/SMS-StopStop_mStop-800_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms-griddata.cern.ch/phys_generator/gridpacks_tarball/pp/13p6TeV/madgraph/SMS-StopStop/SMS-StopStop_mStop-800_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T2ttC_Par-mStop-850_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/stop/SMS-T2ttC_mStop-850_fragment.py,1000000,/cvmfs/cms-griddata.cern.ch/phys_generator/gridpacks_tarball/pp/13p6TeV/madgraph/SMS-StopStop/SMS-StopStop_mStop-850_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms-griddata.cern.ch/phys_generator/gridpacks_tarball/pp/13p6TeV/madgraph/SMS-StopStop/SMS-StopStop_mStop-850_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T2ttC_Par-mStop-900_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/stop/SMS-T2ttC_mStop-900_fragment.py,1000000,/cvmfs/cms-griddata.cern.ch/phys_generator/gridpacks_tarball/pp/13p6TeV/madgraph/SMS-StopStop/SMS-StopStop_mStop-900_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms-griddata.cern.ch/phys_generator/gridpacks_tarball/pp/13p6TeV/madgraph/SMS-StopStop/SMS-StopStop_mStop-900_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T2ttC_Par-mStop-950_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/stop/SMS-T2ttC_mStop-950_fragment.py,1000000,/cvmfs/cms-griddata.cern.ch/phys_generator/gridpacks_tarball/pp/13p6TeV/madgraph/SMS-StopStop/SMS-StopStop_mStop-950_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms-griddata.cern.ch/phys_generator/gridpacks_tarball/pp/13p6TeV/madgraph/SMS-StopStop/SMS-StopStop_mStop-950_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-1000_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-1000_fragment.py,2134000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1000_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1000_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-1050_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-1050_fragment.py,828000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1050_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1050_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-1100_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-1100_fragment.py,1300000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1100_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1100_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-1150_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-1150_fragment.py,800000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1150_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1150_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-1200_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-1200_fragment.py,1900000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1200_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1200_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-1250_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-1250_fragment.py,2000000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1250_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1250_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-1300_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-1300_fragment.py,2100000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1300_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1300_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-1350_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-1350_fragment.py,2200000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1350_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1350_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-1400_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-1400_fragment.py,2300000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1400_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1400_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-1450_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-1450_fragment.py,2400000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1450_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1450_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-1500_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-1500_fragment.py,2500000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1500_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1500_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-1550_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-1550_fragment.py,2600000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1550_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1550_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-1600_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-1600_fragment.py,2700000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1600_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1600_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-1650_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-1650_fragment.py,2800000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1650_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1650_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-1700_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-1700_fragment.py,2800000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1700_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1700_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-1750_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-1750_fragment.py,2900000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1750_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1750_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-1800_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-1800_fragment.py,2900000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1800_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1800_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-1850_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-1850_fragment.py,2900000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1850_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1850_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-1900_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-1900_fragment.py,2800000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1900_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1900_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-1950_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-1950_fragment.py,2800000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1950_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-1950_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
SMS-T1ttbb_Par-mGluino-2000_TuneCP5_13p6TeV_madgraphMLM-pythia8,https://github.com/Kim-JiHeon-HEP/Run3_NPS_Stop_SMS_requests/blob/main/fragments/gluino/SMS-T1ttbb_mGluino-2000_fragment.py,2700000,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2000_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz,/cvmfs/cms.cern.ch/phys_generator/gridpacks/RunIII/13p6TeV/slc7_amd64_gcc10/MadGraph5_aMCatNLO/SUSY_SMS/SMS-GlGl/SMS-GlGl_mGl-2000_slc7_amd64_gcc10_CMSSW_12_4_8_tarball.tar.xz
